Time,one,two,four,eight,sixteen,thirtytwo
0.000123,0.7,0.6166666999999999,0.6250000499999999,0.6333333749999999,0.6260417,0.620833365625
0.000124,0.5666667,0.57500005,0.6208333749999999,0.6187500375,0.6104166999999999,0.623437534375
0.000125,0.6333334,0.6333334,0.620833375,0.6354167,0.6520833749999999,0.6234375375
0.000126,0.7500001,0.70000005,0.670833375,0.6708333874999999,0.6427083687499999,0.640625034375
0.000127,0.7166667,0.6833333500000001,0.65833335,0.6437500125,0.638541675,0.6541666906250002
0.000128,0.65,0.60833335,0.6666667,0.6437500374999999,0.6333333687499999,0.6322916999999998
0.000129,0.5666667,0.6166666999999999,0.6291667,0.6479166875000001,0.64583335625,0.6546875375
0.00013,0.65,0.625,0.6541666749999999,0.6416666874999999,0.6656250249999999,0.6552083593749999
0.000131,0.65,0.60833335,0.6416667,0.6645833624999999,0.6666666999999998,0.669270871875
0.000132,0.7500001,0.80000005,0.73750005,0.7125000375,0.6739583625,0.6697916937500001
