Time,one,two,four,eight,sixteen,thirtytwo
-0.0025,0.11523692979656705,0.04957283982646249,0.029157628239812605,0.03686900377559365,0.03910136059803636,0.030038438949995028
-0.002499,-0.045172387304370544,0.022491585039763073,0.0270766601810787,0.011868750000111795,-0.007773935251217825,-0.0032933113757915083
-0.002498,0.07775331804155985,0.012078677137836849,0.03333058425832836,0.049370015958459273,0.029727300961084197,0.021709803829628515
-0.002497,0.0006804587387549817,-0.006666135766740606,0.0020858210774463374,0.04103921111150812,0.03493814557201341,0.010255856766646658
-0.002496,0.006942147634156235,0.0745902343817571,0.05000880369219608,0.05354277486982707,0.041191688618097605,0.0290112789601746
-0.002495,-0.0701285424729919,-0.01915241940804284,0.002099277613969594,-0.004786212146573083,-0.009845646154933493,0.006100817206892263
-0.002494,0.11946816117861607,0.028772275835137556,0.03752366582153735,0.024385331901506324,0.026617559342597782,0.013920059834996707
-0.002493,-0.057601348677892364,-0.006635906945020184,-0.03538495872919917,-0.023526174917800007,-0.0035856124459350343,-0.009510404848547056
-0.002492,0.048662710672194444,-0.00037721982267788917,0.03753985690454506,0.007729039202326722,0.004752934036285584,0.007163338326745001
-0.002491,0.1382600619349335,0.07254809011991331,0.06463116566219212,0.032734038567138364,0.03913294746927032,0.014982716717128053
-0.00249,-0.005476192182508716,-0.004526884197832199,-0.016611274510445195,0.013988571240069119,0.0110125034159719,0.014468306436880171
-0.002489,0.05078703103790581,0.07673093515491923,0.022978969348589742,0.005659080302483717,0.004766366832033684,-0.000630128569446243
-0.002488,-0.009617185665151764,-0.05034536386982554,-0.016598347272850165,-0.006838026136574507,0.016227626450537595,-0.005312849642273455
-0.002487,0.07997759047738591,0.08924398171086731,0.043823188648736584,0.018163683819363445,0.007896034166751099,0.006669916290251327
-0.002486,-0.0304289077252592,0.0038320349206090506,0.008409980182249234,-0.002669402886062866,0.0006046637978725025,0.008234567972004222
-0.002485,0.009163082586049882,0.0017519038334400474,0.014661780451734358,-0.011004166752299186,0.015186610467774782,0.021255864516131394
-0.002484,-0.017913345669879635,-0.05033000841642296,-0.04158828235386888,-0.0005908707121360691,0.004766635616746306,0.00667107416479263
-0.002483,-0.061658449504815145,-0.03574724362484111,-0.010340489970984662,-0.0005964176219698221,-0.0014888529887699762,-0.005832566951096503
-0.002482,-0.022072505851346815,-0.0461667935080092,-0.07492844405165935,-0.04435440275206659,0.001628230628559222,-0.009484469489626151
-0.002481,0.017510998446859712,0.03507787530728264,-0.018685653653825067,0.003551623723168866,-0.014007336833310739,-0.029805697138157405
-0.00248,-0.009574963355190147,-0.05034692370661336,-0.016612430231564994,-0.008961952015077353,0.004729166428926738,0.006120144021409609
-0.002479,0.08000280210591987,0.06422529803152925,0.027124352374615496,0.0076879800796952995,0.004712512958653366,0.009751159897362565
-0.002478,0.05291063831175411,0.037127594221539495,-0.00830890705248572,-0.0027488385709783392,-0.01614087520095399,-0.0027670666021002
-0.002477,-0.09085171112824209,-0.006640291308427249,0.02708755040295279,0.0222273423391859,0.005710396002791627,0.005544372565848091
-0.002476,0.03204893753298285,0.024588095407828244,-0.004186521200509532,-0.0007170329890697122,0.014016123891796578,-0.0012522403491251125
-0.002475,0.004945608189810201,-0.035854156515736556,0.010368639848134876,0.02841777104915977,0.017109365941890865,0.014342823931695437
-0.002474,-0.07216204510633412,-0.046300692807699946,-0.02508056707795556,-0.017451834777361043,-0.016260115207474307,-0.005483171399227109
-0.002473,-0.03260736813726992,0.00991504097052534,0.006132312566225439,-0.029992734526316546,-0.010050898618535267,0.0022903610865129425
-0.002472,-0.05972420650835916,-0.033874050565612865,0.004006996007222822,-0.0029552095721553148,0.0076117593294691335,0.00537150493795117
-0.002471,-0.12017930563881085,-0.08600141261412039,-0.04395674933719811,-0.03633944859641389,-0.016397360050025903,-0.004573309228067263
-0.00247,0.01936048924800893,0.0035327598232251494,0.02474088665162509,-0.0030624063280464886,-0.0060368408662407995,0.004747354407785386
-0.002469,-0.0911052668657429,-0.07360527804945469,-0.010733745697081324,0.011459020216235925,0.01890138548360959,-0.0015626237480163801
-0.002468,0.08175668121728649,0.08258432918752526,0.04128578166613203,0.003057885491619035,-0.01970791655103035,-0.021940959004694983
-0.002467,-0.012054011080688978,-0.044565362820930314,-0.010867432979411572,0.0009006416848294455,-0.006239996664412703,0.004028765434977378
-0.002466,0.010795811897060446,0.011612151804949167,0.03697309138512608,0.03207040747376977,0.009304926315149623,0.0034296350468172683
-0.002465,-0.016360893948573776,0.026116479189437672,0.013973661027730311,0.002816901787144487,-0.005365078690091249,-0.003946913817641383
-0.002464,0.10647582753710022,0.10728082571094083,0.08263413247515591,0.02563986881407572,0.01120806750229791,0.014190530140971422
-0.002463,0.12930559277219827,0.03843822801161274,0.009620877522538268,0.004705760513708426,0.011107476844536997,0.008883380679470417
-0.002462,-0.08120512155212109,0.0029218530069644033,0.0074337332429957655,0.0004310366248056847,0.01829126281822794,0.001485590584212966
-0.002461,0.008276721537947378,-0.024268702104540844,-0.028094373002781087,-0.024684672824668016,0.0035924404439385436,0.019601069180685774
-0.00246,-0.03558238069154922,-0.03480015983190042,-0.013630173556949366,0.004358544992026344,-0.005905823709224313,-0.010728777031919202
-0.002459,0.12055062932725968,0.046327137617999545,0.004992689545052331,0.006310360709961951,0.015837865985945297,0.006329175003858066
-0.002458,0.11000890947364007,0.06911299834994725,0.07360725708405959,0.04783721153209523,0.016739926099301777,0.0020246577257978164
-0.002457,-0.03387468205218866,0.008557080789954957,0.008879990166725152,0.010188857488801828,0.014508453527884236,0.020628275774039397
-0.002456,-0.011100086719508063,0.006325943694795194,0.01914404523504807,0.022531743947398812,0.004976556755439217,0.004327293500606864
-0.002455,0.07833235434243256,0.029085896161524877,0.01689907407589041,0.022365589121654986,0.0141856433619311,0.0010381193539220957
-0.002454,0.0010889003539353696,0.06017009763699613,0.03131158633048071,0.013856865331286728,-0.003697858091961615,-0.0033019737991964028
-0.002453,-0.042830489105640836,0.041244957927352485,0.0207146170039022,0.013671970261439487,-0.017424174930364363,0.006410944148451579
-0.002452,-0.020092754088387857,-0.052689762792488305,0.0059413014745680615,0.01347733947215596,0.012589765897261752,0.0015307774289184807
-0.002451,-0.030698234268373474,-0.09663430396936702,-0.03800864949631935,-0.03256061609217204,-0.027197918424427335,-0.015859344341435332
-0.00245,-0.05798036893217753,-0.08225555466242926,-0.06530204975532329,-0.03485874759336541,-0.02116247281722056,-0.009301350527500831
-0.002449,0.031393803030553766,0.0571128464663117,0.040727412252656525,-0.0017507057900359377,-0.02555416679992925,-0.012649645090995275
-0.002448,-0.04590915686346108,-0.04519588883860311,-0.011587051506202956,-0.010319978528180788,-0.0049564882289812335,-0.005071119081053486
-0.002447,-0.13988958668172385,-0.02251544841667187,-0.0014124536452505367,-0.010566878231791874,-0.013536455789029955,-0.008441034999834358
-0.002446,0.06611897593344197,0.058487330317956554,0.03791769365201942,0.04334173310651657,0.014330768516418487,0.016302888831854746
-0.002445,0.038782893774272485,-0.04385448961414369,-0.04776352135866922,-0.038177718565135896,-0.0515633893756379,-0.017818731091082514
-0.002444,0.011435430076928418,0.02879220525167936,-0.0001230099730279862,-0.030125494348556776,-0.041427528078357895,-0.026431177823689863
-0.002443,-0.19925715146915804,-0.06523947116650608,0.010005716971124404,-0.032501742386160326,0.005154841754264107,-0.0043263089616343165
-0.002442,-0.04329498671195404,-0.04261645448789564,-0.04654435089682715,-0.01614017285166438,-0.012858283813298588,-0.0004627410069005717
-0.002441,-0.08734501102751552,-0.053338929859646826,-0.057273373471002184,-0.06229092044080631,-0.02880037698882012,-0.012236505608503274
-0.00244,0.035259240689305624,0.05259281805240413,0.05281841484024839,0.03321243063792237,0.026078284256943526,0.013477156696781177
-0.002439,0.041184134034134394,0.04184525507300635,0.03373075512359644,-0.002547040827477605,0.00490247244950145,-0.005092822256336069
-0.002438,0.030429535102326096,0.014418147526739221,0.031296788969970964,0.011680481956712748,0.012880298119854491,0.014344989872573296
-0.002437,-0.06367168950179775,-0.021355487752761845,-0.05448379151622659,-0.028271983700861918,-0.011446821436297255,0.0009570196888644915
-0.002436,-0.04111947265573773,-0.05714243341360194,0.0013888062920705381,0.03384539253255402,0.007962556600631925,0.037555550572008885
-0.002435,-0.0019142467096212514,0.07372367842355945,0.011414400553769612,0.02928235402299355,0.036733219333279964,0.027786163309763
-0.002434,-0.09605604347703009,-0.04542403382532832,-0.036907290031229605,0.02053868217891115,0.012364885656481478,0.010711142357315453
-0.002433,-0.006878694225849586,-0.08125245119856563,-0.04774312121290398,-0.042385841039694436,-0.019309274983608384,-0.007419736653586289
-0.002432,-0.0510489296691371,-0.017095204179579153,0.003906626818003859,-0.017824795612177965,0.010460444919588292,0.006205777469468373
-0.002431,0.038099620043984435,-0.019619072687825364,-0.006958250560928156,-0.001611773448169501,-0.03686782155784874,-0.015079213511364724
-0.00243,-0.006099874662586213,-0.022157736069712382,-0.0261712823947359,-0.03541361587851707,-0.00400262201128001,0.007370930244875493
-0.002429,0.033018957217134146,0.00028862691045446545,0.00876720285797335,-0.0025639261462529848,-0.004485890948472227,-0.0050899008330078585
-0.002428,-0.09454401271974708,-0.02728021192049706,-0.03130957266596031,0.013603755602416584,-0.0008178185305870892,-0.006628568844355834
-0.002427,-0.022122412275979907,0.028468919864402833,0.028598113774746827,0.01100587732709929,-0.003415319313193279,-0.014953647782663497
-0.002426,-0.033049868645180086,-0.02413100469875104,0.030156710534793,0.002142187602178762,-0.008111944737303272,-0.005065357901613757
-0.002425,0.10600689159714088,0.09825323804422247,0.04003264159123954,0.024512485625754688,0.019467098129566908,0.007931918668864868
-0.002424,0.045047442502520935,0.045621322374525944,0.008225681552433136,0.0051998587285563,0.012654871602311912,0.0037254285565152395
-0.002423,-0.1325950412415338,-0.06536027679070593,-0.027764394333096125,-0.003712567617168457,0.02040951988712722,-0.0036225309693558687
-0.002422,-0.12692068430265221,-0.06802508388951924,-0.055437810167760976,-0.00014172978878804546,0.006272462840374031,0.007762800510989501
-0.002421,0.09540358930526953,0.0042933772937180925,-0.02062808939607124,0.001328898995550002,-0.0026731540225823085,-0.006389606548438519
